ID,probability,label
98840781,0.006721824,0
98840782,0.9883237,1
98840783,0.9311777,1
98840784,0.9818895,1
98840785,0.93707716,1
98840786,0.9985362,1
98840787,0.9819136,1
98840788,0.9994842,1
98840789,0.99507785,1
98840790,0.99976224,1
98840791,0.9881097,1
98840792,0.004082459,0
98840793,0.029366257,0
98840794,0.08316731,0
98840795,0.97905296,1
98840796,0.9996438,1
98840797,0.9337279,1
98840798,0.02817015,0
98840799,0.9992137,1
98840800,0.99971,1
98840801,0.0023407638,0
98840802,0.9993868,1
98840803,0.2203742,0
98840804,0.0010992896,0
98840805,0.9919254,1
98840806,0.99969864,1
98840807,0.056038115,0
98840808,0.0011151832,0
98840809,0.3171582,0
98840810,0.99975485,1
98840811,0.9980679,1
98840812,0.9976794,1
98840813,0.0039790086,0
98840814,0.99903023,1
98840815,0.97283554,1
98840816,0.2739504,0
98840817,0.0062853857,0
98840818,0.99720156,1
98840819,0.2702231,0
98840820,0.84988344,1
98840821,0.10852142,0
98840822,0.99916816,1
98840823,0.16760814,0
98840824,0.006472839,0
98840825,0.9993574,1
98840826,0.0037984953,0
98840827,0.0076240776,0
98840828,0.99918014,1
98840829,0.20461117,0
98840830,0.996521,1
98840831,0.00140688,0
98840832,0.0012005154,0
98840833,0.99978024,1
98840834,0.9922984,1
98840835,0.48879728,0
98840836,0.99963295,1
98840837,0.9995271,1
98840838,0.9965593,1
98840839,0.9981269,1
98840840,0.0011196833,0
98840841,0.0026612089,0
98840842,0.13505211,0
98840843,0.14604816,0
98840844,0.9880774,1
98840845,0.99807584,1
98840846,0.9994873,1
98840847,0.970423,1
98840848,0.9970162,1
98840849,0.99916995,1
98840850,0.0014431841,0
98840851,0.6404283,1
98840852,0.9979171,1
98840853,0.045906115,0
98840854,0.36148912,0
98840855,0.98108494,1
98840856,0.9997948,1
98840857,0.9960632,1
98840858,0.99763167,1
98840859,0.0015566866,0
98840860,0.07244861,0
98840861,0.9996513,1
98840862,0.8966078,1
98840863,0.9813825,1
98840864,0.0034530556,0
98840865,0.9998834,1
98840866,0.97911215,1
98840867,0.0031175313,0
98840868,0.99804866,1
98840869,0.0007299379,0
98840870,0.97953767,1
98840871,0.9998536,1
98840872,0.0057273973,0
98840873,0.9992205,1
98840874,0.9982663,1
98840875,0.040477592,0
98840876,0.002811301,0
98840877,0.0026648687,0
98840878,0.9989635,1
98840879,0.017291002,0
98840880,0.0019892221,0
98840881,0.99979883,1
98840882,0.9960477,1
98840883,0.1377614,1
98840884,0.9919294,1
98840885,0.0061020716,0
98840886,0.69808125,1
98840887,0.010448867,0
98840888,0.12624055,0
98840889,0.9998683,1
98840890,0.0012553458,0
98840891,0.009505563,0
98840892,0.9998105,1
98840893,0.016377464,0
98840894,0.0014782026,0
98840895,0.022763489,0
98840896,0.99733007,1
98840897,0.9740217,1
98840898,0.999705,1
98840899,0.6890874,0
98840900,0.99974924,1
98840901,0.0009329542,0
98840902,0.04732646,0
98840903,0.0004967992,0
98840904,0.9993327,1
98840905,0.00048559724,0
98840906,0.012324539,0
98840907,0.9926152,1
98840908,0.9958566,1
98840909,0.9368233,1
98840910,0.0027216244,0
98840911,0.9997434,1
98840912,0.999752,1
98840913,0.9996673,1
98840914,0.9979705,1
98840915,0.00034798865,0
98840916,0.98951924,1
98840917,0.08832782,0
98840918,0.99643457,1
98840919,0.02273897,0
98840920,0.9966947,1
98840921,0.07382736,0
98840922,0.0016791597,0
98840923,0.524299,0
98840924,0.9985923,1
98840925,0.01005786,0
98840926,0.71864444,1
98840927,0.0041219676,0
98840928,0.0264068,0
98840929,0.00038511687,0
98840930,0.95435524,1
98840931,0.9996768,1
98840932,0.99915254,1
98840933,0.9765245,1
98840934,0.0666901,0
98840935,0.99994195,1
98840936,0.99778265,1
98840937,0.9998363,1
98840938,0.15767649,0
98840939,0.9981651,1
98840940,0.99874085,1
98840941,0.56472987,0
98840942,0.9991605,1
98840943,0.00083816506,0
98840944,0.9981481,1
98840945,0.22203776,0
98840946,0.0019747242,0
98840947,0.003777875,0
98840948,0.99986625,1
98840949,0.015205828,0
98840950,0.95893544,1
98840951,0.9738641,1
98840952,0.99983203,1
98840953,0.05811733,0
98840954,0.04559386,0
98840955,0.9698603,1
98840956,0.009941158,0
98840957,0.0044823377,0
98840958,0.95424515,1
98840959,0.9985316,1
98840960,0.9993849,1
98840961,0.04378845,0
98840962,0.004540345,0
98840963,0.0695527,0
98840964,0.9994487,1
98840965,0.99668294,1
98840966,0.99700695,1
98840967,0.95198077,1
98840968,0.006642154,0
98840969,0.72624755,1
98840970,0.9994881,1
98840971,0.026580391,0
98840972,0.00048108122,0
98840973,0.9978948,1
98840974,0.27832672,0
98840975,0.9998652,1
98840976,0.24653003,1
98840977,0.0103756795,0
98840978,0.9859758,1
98840979,0.020006271,0
98840980,0.26647845,0
98840981,0.9980141,1
98840982,0.0013944481,0
98840983,0.94812596,1
98840984,0.005085506,0
98840985,0.78734785,1
98840986,0.99855214,1
98840987,0.9998785,1
98840988,0.8368024,1
98840989,0.90287006,1
98840990,0.9712614,1
98840991,0.9490096,1
98840992,0.9831566,1
98840993,0.99799144,1
98840994,0.010081965,0
98840995,0.9967153,1
98840996,0.99793553,1
98840997,0.99146444,1
98840998,0.2544367,0
98840999,0.99779177,1
98841000,0.99945635,1
98841001,0.9981828,1
98841002,0.0059459964,0
98841003,0.99831355,1
98841004,0.0075999117,0
98841005,0.004475039,0
98841006,0.9997687,1
98841007,0.9983851,1
98841008,0.6239304,0
98841009,0.0027103364,0
98841010,0.9995809,1
98841011,0.007222564,0
98841012,0.002086294,0
98841013,0.24283801,0
98841014,0.011980956,0
98841015,0.9987841,1
98841016,0.9995091,1
98841017,0.0040320507,0
98841018,0.94675213,1
98841019,0.9991117,1
98841020,0.021545947,0
98841021,0.0019420026,0
98841022,0.99909973,1
98841023,0.009936085,0
98841024,0.9972187,1
98841025,0.0032158897,0
98841026,0.99840266,1
98841027,0.011597176,0
98841028,0.0030452977,0
98841029,0.9993357,1
98841030,0.91824573,1
98841031,0.44904375,0
98841032,0.16849263,0
98841033,0.9671892,1
98841034,0.00051318377,0
98841035,0.99971086,1
98841036,0.0053056283,0
98841037,0.9562335,1
98841038,0.99791926,1
98841039,0.97443557,1
98841040,0.0010165767,0
98841041,0.0037026745,0
98841042,0.99638784,1
98841043,0.012807401,0
98841044,0.017693898,0
98841045,0.06217999,0
98841046,0.68283004,1
98841047,0.99944776,1
98841048,0.98604494,1
98841049,0.0023276273,0
98841050,0.9995957,1
98841051,0.996258,1
98841052,0.271223,0
98841053,0.2685332,1
98841054,0.9868063,1
98841055,0.05725977,0
98841056,0.00024008667,0
98841057,0.9795487,1
98841058,0.991772,1
98841059,0.9996712,1
98841060,0.013777121,0
98841061,0.005457103,0
98841062,0.0015542413,0
98841063,0.35924804,0
98841064,0.0035430507,0
98841065,0.9125439,1
98841066,0.007631459,0
98841067,0.99981743,1
98841068,0.0031106435,0
98841069,0.00556687,0
98841070,0.9975745,1
98841071,0.011076579,0
98841072,0.0030414215,0
98841073,0.009704416,0
98841074,0.99451494,1
98841075,0.013786169,0
98841076,0.019955773,0
98841077,0.4874256,1
98841078,0.004848326,0
98841079,0.0058359453,0
98841080,0.97150886,1
98841081,0.8938044,1
98841082,0.97776866,1
98841083,0.9995384,1
98841084,0.19294958,0
98841085,0.0028512352,0
98841086,0.0026234116,0
98841087,0.99955386,1
98841088,0.0025951355,0
98841089,0.9800585,1
98841090,0.9954911,1
98841091,0.0012023333,0
98841092,0.08545156,0
98841093,0.99981815,1
98841094,0.9990829,1
98841095,0.9999337,1
98841096,0.992761,1
98841097,0.9998373,1
98841098,0.9934263,1
98841099,0.9991405,1
98841100,0.9990876,1
98841101,0.9681,1
98841102,0.3711067,1
98841103,0.9975891,1
98841104,0.98562545,1
98841105,0.0005590919,0
98841106,0.9993069,1
98841107,0.5987811,0
98841108,0.0025076533,0
98841109,0.6238668,0
98841110,0.9981363,1
98841111,0.00028253978,0
98841112,0.0017547539,0
98841113,0.99800307,1
98841114,0.99892884,1
98841115,0.03801766,0
98841116,0.024898706,0
98841117,0.2486927,1
98841118,0.9950524,1
98841119,0.99985886,1
98841120,0.99741495,1
98841121,0.52674484,0
98841122,0.5257463,1
98841123,0.00057565793,0
98841124,0.006639241,0
98841125,0.99832827,1
98841126,0.97471523,1
98841127,0.033339936,0
98841128,0.99828964,1
98841129,0.98789525,1
98841130,0.7637488,0
98841131,0.99745506,1
98841132,0.9919086,1
98841133,0.9975278,1
98841134,0.002118027,0
98841135,0.9977574,1
98841136,0.9513852,1
98841137,0.00063179265,0
98841138,0.9996524,1
98841139,0.38609156,0
98841140,0.9997713,1
98841141,0.10719518,0
98841142,0.10404881,0
98841143,0.99166757,1
98841144,0.88228077,1
98841145,0.0067109256,0
98841146,0.0033717186,0
98841147,0.9957279,1
98841148,0.9962728,1
98841149,0.08045062,0
98841150,0.013088069,0
98841151,0.0034849225,0
98841152,0.99670863,1
98841153,0.9989525,1
98841154,0.9989924,1
98841155,0.9996662,1
98841156,0.99909425,1
98841157,0.0019950364,0
98841158,0.9981907,1
98841159,0.029256223,0
98841160,0.046297856,0
98841161,0.9677415,1
98841162,0.018937524,0
98841163,0.9995012,1
98841164,0.97404927,1
98841165,0.008313596,0
98841166,0.37406918,1
98841167,0.87166977,1
98841168,0.9990416,1
98841169,0.004868935,0
98841170,0.00030728834,0
98841171,0.9974698,1
98841172,0.007985478,0
98841173,0.99575305,1
98841174,0.16279197,0
98841175,0.00056417094,0
98841176,0.9231175,1
98841177,0.99887353,1
98841178,0.95174545,1
98841179,0.00036722198,0
98841180,0.9988084,1
98841181,0.9612253,1
98841182,0.980033,1
98841183,0.9997607,1
98841184,0.0027626087,0
98841185,0.017197642,0
98841186,0.0012958698,0
98841187,0.9993112,1
98841188,0.0006958801,0
98841189,0.6911793,1
98841190,0.039507773,0
98841191,0.99834096,1
98841192,0.056307804,0
98841193,0.003294346,0
98841194,0.9919905,1
98841195,0.9991037,1
98841196,0.11762602,0
98841197,0.9902299,1
98841198,0.003695826,0
98841199,0.70442545,1
98841200,0.9998362,1
98841201,0.99741215,1
98841202,0.09520094,0
98841203,0.99873763,1
98841204,0.99735355,1
98841205,0.0045750346,0
98841206,0.90009904,1
98841207,0.012087425,0
98841208,0.99940014,1
98841209,0.001042242,0
98841210,0.99735594,1
98841211,0.30794483,0
98841212,0.9992005,1
98841213,0.9811638,1
98841214,0.0006154865,0
98841215,0.5378294,1
98841216,0.022547206,0
98841217,0.0017785634,0
98841218,0.9910255,1
98841219,0.0008040626,0
98841220,0.99869835,1
98841221,0.016367259,0
98841222,0.9982711,1
98841223,0.23039125,0
98841224,0.9992655,1
98841225,0.0004607954,0
98841226,0.9938692,1
98841227,0.9842263,1
98841228,0.998706,1
98841229,0.99879575,1
98841230,0.99669266,1
98841231,0.38063017,1
98841232,0.9977779,1
98841233,0.9904204,1
98841234,0.00080230983,0
98841235,0.9991215,1
98841236,0.4854022,1
98841237,0.989427,1
98841238,0.012571884,0
98841239,0.999275,1
98841240,0.0012801802,0
98841241,0.9886764,1
98841242,0.9262638,1
98841243,0.99412113,1
98841244,0.9995214,1
98841245,0.063107826,0
98841246,0.3999822,1
98841247,0.0038960883,0
98841248,0.00030327943,0
98841249,0.9929461,1
98841250,0.9912963,1
98841251,0.029811293,0
98841252,0.99328995,1
98841253,0.08501943,0
98841254,0.99951494,1
98841255,0.99036705,1
98841256,0.9934881,1
98841257,0.028909985,0
98841258,0.07807341,0
98841259,0.008189734,0
98841260,0.049139142,0
98841261,0.99960893,1
98841262,0.99898833,1
98841263,0.6921696,1
98841264,0.86345136,1
98841265,0.0036455314,0
98841266,0.897759,1
98841267,0.0007526507,0
98841268,0.994655,1
98841269,0.04371642,0
98841270,0.0033269343,0
98841271,0.010953794,0
98841272,0.98572713,1
98841273,0.949614,1
98841274,0.007648975,0
98841275,0.041619234,0
98841276,0.0044262405,0
98841277,0.006449563,0
98841278,0.9994723,1
98841279,0.00040680575,0
98841280,0.33657408,1
98841281,0.9965491,1
98841282,0.9520636,1
98841283,0.025997588,0
98841284,0.06839419,0
98841285,0.99848384,1
98841286,0.9996499,1
98841287,0.0049593407,0
98841288,0.002493821,0
98841289,0.9647257,1
98841290,0.9980222,1
98841291,0.9980028,1
98841292,0.0026443037,0
98841293,0.9971656,1
98841294,0.0023589549,0
98841295,0.97307736,1
98841296,0.031443533,0
98841297,0.99766517,1
98841298,0.9995503,1
98841299,0.99744487,1
98841300,0.9993711,1
98841301,0.897747,1
98841302,0.9815461,1
98841303,0.9993773,1
98841304,0.9734935,1
98841305,0.9976948,1
98841306,0.122498885,0
98841307,0.002153753,0
98841308,0.0040852847,0
98841309,0.0006581396,0
98841310,0.9691758,1
98841311,0.00024262971,0
98841312,0.00079411454,0
98841313,0.9895564,1
98841314,0.040143,0
98841315,0.07713732,0
98841316,0.99789304,1
98841317,0.9961273,1
98841318,0.040078215,0
98841319,0.99905986,1
98841320,0.0012372313,0
98841321,0.00028269418,0
98841322,0.0012729706,0
98841323,0.002054507,0
98841324,0.0005984329,0
98841325,0.0056467312,0
98841326,0.28117183,0
98841327,0.99547285,1
98841328,0.9995734,1
98841329,0.99832207,1
98841330,0.98727566,1
98841331,0.99814606,1
98841332,0.79831,1
98841333,0.999408,1
98841334,0.66271406,1
98841335,0.9998005,1
98841336,0.00045831047,0
98841337,0.9928423,1
98841338,0.14995427,0
98841339,0.9990742,1
98841340,0.039370015,0
98841341,0.9985493,1
98841342,0.10253353,0
98841343,0.99968565,1
98841344,0.9938811,1
98841345,0.028747683,0
98841346,0.9974482,1
98841347,0.9529331,1
98841348,0.025837865,0
98841349,0.99923587,1
98841350,0.9609412,1
98841351,0.006676314,0
98841352,0.00024053185,0
98841353,0.89209855,1
98841354,0.054020282,0
98841355,0.9985083,1
98841356,0.9960842,1
98841357,0.9939658,1
98841358,0.99861896,1
98841359,0.99403065,1
98841360,0.99904746,1
98841361,0.9036675,1
98841362,0.9968483,1
98841363,0.9932213,1
98841364,0.0016137856,0
98841365,0.9636294,1
98841366,0.99958056,1
98841367,0.003277207,0
98841368,0.096935235,0
98841369,0.0024558932,0
98841370,0.0027472274,0
98841371,0.99950695,1
98841372,0.0015812666,0
98841373,0.8801192,1
98841374,0.5602235,0
98841375,0.9899039,1
98841376,0.9724106,1
98841377,0.54999965,1
98841378,0.08189177,0
98841379,0.003524922,0
98841380,0.00066232047,0
98841381,0.99953055,1
98841382,0.9958774,1
98841383,0.9257191,1
98841384,0.4048146,1
98841385,0.936091,1
98841386,0.0009308232,0
98841387,0.009504989,0
98841388,0.006231247,0
98841389,0.9985366,1
98841390,0.99986684,1
98841391,0.99011856,1
98841392,0.0014671345,0
98841393,0.00527481,0
98841394,0.0022308147,0
98841395,0.010649647,0
98841396,0.19707036,0
98841397,0.999516,1
98841398,0.9771318,1
98841399,0.99381787,1
98841400,0.99954766,1
98841401,0.013226649,0
98841402,0.9559909,1
98841403,0.99877614,1
98841404,0.13432775,1
98841405,0.99883693,1
98841406,0.9970732,1
98841407,0.9991948,1
98841408,0.99325025,1
98841409,0.0114464,0
98841410,0.9998116,1
98841411,0.9201534,1
98841412,0.006927325,0
98841413,0.99893135,1
98841414,0.00012589834,0
98841415,0.9915174,1
98841416,0.0060920045,0
98841417,0.65557146,0
98841418,0.11563817,0
98841419,0.9997274,1
98841420,0.0984095,0
98841421,0.0039596776,0
98841422,0.00047495842,0
98841423,0.9859725,1
98841424,0.0011812324,0
98841425,0.00027582978,0
98841426,0.99673575,1
98841427,0.9976482,1
98841428,0.061995998,0
98841429,0.99357283,1
98841430,0.20071943,0
98841431,0.020458667,0
98841432,0.9993061,1
98841433,0.01138105,0
98841434,0.0029824064,0
98841435,0.003913236,0
98841436,0.99929714,1
98841437,0.9999014,1
98841438,0.99480325,1
98841439,0.029076086,0
98841440,0.004549302,0
98841441,0.9964271,1
98841442,0.15428817,0
98841443,0.0028776296,0
98841444,0.9950276,1
98841445,0.0033075586,0
98841446,0.009176735,0
98841447,0.42820308,1
98841448,0.3064363,1
98841449,0.00013217224,0
98841450,0.9998288,1
98841451,0.88161844,1
98841452,0.9894477,1
98841453,0.9995995,1
98841454,0.99914014,1
98841455,0.9993729,1
98841456,0.6755484,0
98841457,0.0011719185,0
98841458,0.9992798,1
98841459,0.9964843,1
98841460,0.0007848668,0
98841461,0.017775228,0
98841462,0.0011723355,0
98841463,0.0005754662,0
98841464,0.9974632,1
98841465,0.005852809,0
98841466,0.085490935,0
98841467,0.0071042376,0
98841468,0.99971753,1
98841469,0.9994246,1
98841470,0.9808163,1
98841471,0.6722021,1
98841472,0.9786345,1
98841473,0.9646837,1
98841474,0.27903906,0
98841475,0.9990319,1
98841476,0.9986016,1
98841477,0.9989791,1
98841478,0.998953,1
98841479,0.99969804,1
98841480,0.9954952,1
98841481,0.9968362,1
98841482,0.9994753,1
98841483,0.01405516,0
98841484,0.003572464,0
98841485,0.99804485,1
98841486,0.9937238,1
98841487,0.99934787,1
98841488,0.0044824122,0
98841489,0.31092808,0
98841490,0.038205825,0
98841491,0.9981494,1
98841492,0.0054770326,0
98841493,0.9995221,1
98841494,0.9932811,1
98841495,0.9989404,1
98841496,0.99987113,1
98841497,0.9511393,1
98841498,0.04327922,0
98841499,0.9954093,1
98841500,0.012223133,0
98841501,0.015076529,0
98841502,0.9988814,1
98841503,0.0046632322,0
98841504,0.113761954,0
98841505,0.9992654,1
98841506,0.9997706,1
98841507,0.96999454,1
98841508,0.010661138,0
98841509,0.958176,1
98841510,0.997207,1
98841511,0.9776744,1
98841512,0.97328115,1
98841513,0.02754456,0
98841514,0.99962974,1
98841515,0.02020553,0
98841516,0.003600319,0
98841517,0.9899761,1
98841518,0.99579704,1
98841519,0.9992035,1
98841520,0.0072080204,0
98841521,0.99959093,1
98841522,0.00223583,0
98841523,0.12853724,0
98841524,0.013399997,0
98841525,0.99814105,1
98841526,0.17157595,0
98841527,0.9995121,1
98841528,0.8447582,0
98841529,0.511657,1
98841530,0.00494731,0
98841531,0.9993587,1
98841532,0.95857996,1
98841533,0.0015195452,0
98841534,0.0006983152,0
98841535,0.0017947502,0
98841536,0.0063423943,0
98841537,0.9988746,1
98841538,0.007166876,0
98841539,0.998847,1
98841540,0.24008141,0
98841541,0.9999131,1
98841542,0.010670371,0
98841543,0.9068144,1
98841544,0.99982077,1
98841545,0.0008235207,0
98841546,0.9992465,1
98841547,0.9984049,1
98841548,0.998058,1
98841549,0.8879654,1
98841550,0.9973465,1
98841551,0.99947613,1
98841552,0.34559014,1
98841553,0.99978644,1
98841554,0.015679648,0
98841555,0.002725037,0
98841556,0.93880546,1
98841557,0.99862254,1
98841558,0.018740809,0
98841559,0.020502703,0
98841560,0.0035138766,0
98841561,0.998808,1
98841562,0.05899163,0
98841563,0.0037588563,0
98841564,0.010713616,0
98841565,0.9990502,1
98841566,0.9978243,1
98841567,0.46883482,1
98841568,0.006203505,0
98841569,0.8449948,1
98841570,0.9981375,1
98841571,0.28576818,0
98841572,0.017277436,0
98841573,0.020821763,0
98841574,0.99177223,1
98841575,0.0021873594,0
98841576,0.31027538,0
98841577,0.008034202,0
98841578,0.99338645,1
98841579,0.98401445,1
98841580,0.9992829,1
98841581,0.99921584,1
98841582,0.99733526,1
98841583,0.0004667366,0
98841584,0.07527439,0
98841585,0.5275027,1
98841586,0.008093891,0
98841587,0.99275136,1
98841588,0.99933237,1
98841589,0.99931026,1
98841590,0.9986154,1
98841591,0.9998393,1
98841592,0.1060147,0
98841593,0.99819344,1
98841594,0.0141613055,0
98841595,0.0020173802,0
98841596,0.9991794,1
98841597,0.99864775,1
98841598,0.9996748,1
98841599,0.0062344577,0
98841600,0.18350756,0
98841601,0.47411782,1
98841602,0.9991505,1
98841603,0.0018599046,0
98841604,0.46583483,0
98841605,0.9996557,1
98841606,0.0007477396,0
98841607,0.9344275,1
98841608,0.0030751447,0
98841609,0.9995901,1
98841610,0.9947635,1
98841611,0.9980691,1
98841612,0.09683585,0
98841613,0.99963236,1
98841614,0.9775619,1
98841615,0.9958895,1
98841616,0.9893953,1
98841617,0.99391186,1
98841618,0.0018664268,0
98841619,0.0025931897,0
98841620,0.00041726304,0
98841621,0.9988349,1
98841622,0.5746152,1
98841623,0.057772223,0
98841624,0.99897647,1
98841625,0.98461205,1
98841626,0.010403286,0
98841627,0.99696535,1
98841628,0.9995072,1
98841629,0.007303155,0
98841630,0.9996414,1
98841631,0.99717903,1
98841632,0.3966321,1
98841633,0.9875408,1
98841634,0.008056312,0
98841635,0.9748462,1
98841636,0.008222559,0
98841637,0.99700826,1
98841638,0.08112611,0
98841639,0.9063863,1
98841640,0.99855465,1
98841641,0.9983783,1
98841642,0.0061639776,0
98841643,0.99836296,1
98841644,0.016427,0
98841645,0.9994599,1
98841646,0.9763697,1
98841647,0.99585885,1
98841648,0.79430974,1
98841649,0.99812526,1
98841650,0.9991247,1
98841651,0.22369397,0
98841652,0.99947625,1
98841653,0.9964089,1
98841654,0.42849416,0
98841655,0.0047976524,0
98841656,0.999263,1
98841657,0.9994635,1
98841658,0.0049942336,0
98841659,0.99715036,1
98841660,0.23307106,0
98841661,9.04222e-05,0
98841662,0.8806724,0
98841663,0.35400093,0
98841664,0.9947137,1
98841665,0.9956533,1
98841666,0.99942267,1
98841667,0.998216,1
98841668,0.060236096,0
98841669,0.9974362,1
98841670,0.9990349,1
98841671,0.9996226,1
98841672,0.99954873,1
98841673,0.4070179,0
98841674,0.99934727,1
98841675,0.05987492,0
98841676,0.9862054,1
98841677,0.9997185,1
98841678,0.0005155297,0
98841679,0.40265572,1
98841680,0.99847144,1
98841681,0.020173049,0
98841682,0.9959794,1
98841683,0.0031642818,0
98841684,0.9928919,1
98841685,0.9515743,1
98841686,0.0046385117,0
98841687,0.99911624,1
98841688,0.00047380733,0
98841689,0.051841635,0
98841690,0.9996768,1
98841691,0.99986243,1
98841692,0.006264824,0
98841693,0.99965036,1
98841694,0.975847,1
98841695,0.99151003,1
98841696,0.9896597,1
98841697,0.0011481477,0
98841698,0.99929917,1
98841699,0.9977463,1
98841700,0.023738874,0
98841701,0.99809366,1
98841702,0.9996314,1
98841703,0.0029802448,0
98841704,0.99869007,1
98841705,0.00090674625,0
98841706,0.9919435,1
98841707,0.99993217,1
98841708,0.9935741,1
98841709,0.0034286473,0
98841710,0.01827434,0
98841711,0.99930394,1
98841712,0.99968374,1
98841713,0.07387295,0
98841714,0.99924254,1
98841715,0.9965779,1
98841716,0.00022871768,0
98841717,0.82827437,1
98841718,0.56697315,1
98841719,0.99939823,1
98841720,0.99934953,1
98841721,0.34070787,0
98841722,0.38422522,0
98841723,0.11866477,0
98841724,0.9969074,1
98841725,0.99969316,1
98841726,0.99859697,1
98841727,0.00025512534,0
98841728,0.06766166,0
98841729,0.9977919,1
98841730,0.060611513,0
98841731,0.99871755,1
98841732,0.0043135346,0
98841733,0.0015234004,0
98841734,0.9313715,1
98841735,0.98228043,1
98841736,0.0076670684,0
98841737,0.074793786,1
98841738,0.9964483,1
98841739,0.9988073,1
98841740,0.82749546,1
98841741,0.99316883,1
98841742,0.0011222194,0
98841743,0.99920505,1
98841744,0.84820735,1
98841745,0.002978807,0
98841746,0.00031743583,0
98841747,0.99596596,1
98841748,0.0026114886,0
98841749,0.9990336,1
98841750,0.0012075262,0
98841751,0.9058606,1
98841752,0.36388552,0
98841753,0.00040724516,0
98841754,0.9915592,1
98841755,0.0011389371,0
98841756,0.069788314,0
98841757,0.9993279,1
98841758,0.00078876823,0
98841759,0.046003517,0
98841760,0.0040804897,0
98841761,0.99915135,1
98841762,0.12146514,0
98841763,0.03157714,0
98841764,0.99744874,1
98841765,0.99923563,1
98841766,0.003523606,0
98841767,0.9994815,1
98841768,0.22087674,0
98841769,0.9997123,1
98841770,0.01500991,0
98841771,0.99618715,1
98841772,0.99625814,1
98841773,0.99951637,1
98841774,0.9951544,1
98841775,0.11073109,0
98841776,0.02932714,0
98841777,0.9996625,1
98841778,0.99960905,1
98841779,0.9112058,1
98841780,0.13689539,0
98841781,0.33262324,0
98841782,0.073057584,0
98841783,0.9346938,1
98841784,0.48375425,0
98841785,0.0009323157,0
98841786,0.99674016,1
98841787,0.00073914276,0
98841788,0.01156966,0
98841789,0.002820163,0
98841790,0.0039229747,0
98841791,0.057178702,0
98841792,0.6782735,0
98841793,0.019642053,0
98841794,0.0026554605,0
98841795,0.0011971485,0
98841796,0.03441023,0
98841797,0.99102926,1
98841798,0.9077241,1
98841799,0.017329685,0
98841800,0.044727057,0
98841801,0.93069345,1
98841802,0.019605715,0
98841803,0.0018470522,0
98841804,0.91812754,1
98841805,0.91555524,1
98841806,0.00047860967,0
98841807,0.98392224,1
98841808,0.7115706,1
98841809,0.00087653194,0
98841810,0.0104955025,0
98841811,0.99859864,1
98841812,0.018240914,0
98841813,0.562196,1
98841814,0.008794442,0
98841815,0.0018348189,0
98841816,0.0013039936,0
98841817,0.024912827,0
98841818,0.2358491,0
98841819,0.99964297,1
98841820,0.9960039,1
98841821,0.9305419,1
98841822,0.49689376,0
98841823,0.99945873,1
98841824,0.0003859556,0
98841825,0.9988009,1
98841826,0.9987915,1
98841827,0.96083856,1
98841828,0.99916494,1
98841829,0.0014773717,0
98841830,0.021354677,0
98841831,0.0012878567,0
98841832,0.99962914,1
98841833,0.9998287,1
98841834,0.983266,1
98841835,0.9978638,1
98841836,0.0009731293,0
98841837,0.0036019308,0
98841838,0.9935748,1
98841839,0.72581816,1
98841840,0.82154316,1
98841841,0.013305063,0
98841842,0.9847357,1
98841843,0.002305237,0
98841844,0.999723,1
98841845,0.99747473,1
98841846,0.0030859974,0
98841847,0.9984647,1
98841848,0.005004523,0
98841849,0.027228385,0
98841850,0.0051477146,0
98841851,0.27980003,0
98841852,0.99853826,1
98841853,0.0007838234,0
98841854,0.995443,1
98841855,0.0012762028,0
98841856,0.0035636518,0
98841857,0.53201294,1
98841858,0.0017050357,0
98841859,0.99194044,1
98841860,0.9863658,1
98841861,0.9980262,1
98841862,0.020797083,0
98841863,0.9926892,1
98841864,0.9997502,1
98841865,0.9990626,1
98841866,0.9984119,1
98841867,0.9567498,1
98841868,0.8505614,1
98841869,0.81279737,1
98841870,0.99897027,1
98841871,0.40502757,0
98841872,0.9992217,1
98841873,0.9980913,1
98841874,0.85186416,1
98841875,0.99919146,1
98841876,0.0024882595,0
98841877,0.08024429,0
98841878,0.9983399,1
98841879,0.90615565,1
98841880,0.99946374,1
98841881,0.99962103,1
98841882,0.10628965,0
98841883,0.00957758,0
98841884,0.001567514,0
98841885,0.9969247,1
98841886,0.0007566603,0
98841887,0.99893814,1
98841888,0.99958426,1
98841889,0.9972691,1
98841890,0.078354605,0
98841891,0.9996635,1
98841892,0.97855407,1
98841893,0.02371597,0
98841894,0.010112826,0
98841895,0.99762064,1
98841896,0.77569616,1
98841897,0.35832998,1
98841898,0.0015561857,0
98841899,0.0033152858,0
98841900,0.011259457,0
98841901,0.9074865,1
98841902,0.0011871572,0
98841903,0.0013743411,0
98841904,0.0031222724,0
98841905,0.9343478,1
98841906,0.51244456,0
98841907,0.9992848,1
98841908,0.000723174,0
98841909,0.058575246,0
98841910,0.99863774,1
98841911,0.99864715,1
98841912,0.97271323,1
98841913,0.9990307,1
98841914,0.23724529,0
98841915,0.99539477,1
98841916,0.121644065,1
98841917,0.9996977,1
98841918,0.9957995,1
98841919,0.00047028708,0
98841920,0.99703074,1
98841921,0.9660918,1
98841922,0.04303636,0
98841923,0.9976751,1
98841924,0.5828703,0
98841925,0.018744575,0
98841926,0.00069597125,0
98841927,0.002360434,0
98841928,0.9860103,1
98841929,0.014395935,0
98841930,0.99927634,1
98841931,0.018216942,0
98841932,0.9963102,1
